http://www.imfdb.org/wiki/Avengers:_Infinity_War, Avengers: Infinity War,,,
http://www.imfdb.org/wiki/Avenging_Angelo, Avenging Angelo,,,
http://www.imfdb.org/wiki/Avenging_Force, Avenging Force,,,
http://www.imfdb.org/wiki/Baby_Driver, Baby Driver,,,
http://www.imfdb.org/wiki/Bad_Blood, Bad Blood,,,
http://www.imfdb.org/wiki/Bad_Boys, Bad Boys,,,
http://www.imfdb.org/wiki/Bad_Boys_II, Bad Boys II,,,
http://www.imfdb.org/wiki/Bad_Company_(2002), Bad Company (2002),,,
http://www.imfdb.org/wiki/Bait_(2000), Bait (2000),,,
http://www.imfdb.org/wiki/Balistik, Balistik,,,
http://www.imfdb.org/wiki/Ballistic:_Ecks_vs._Sever, Ballistic: Ecks vs. Sever,,,
http://www.imfdb.org/wiki/Band_of_the_Hand, Band of the Hand,,,
http://www.imfdb.org/wiki/Bangkok_Dangerous, Bangkok Dangerous,,,
http://www.imfdb.org/wiki/Barb_Wire, Barb Wire,,,
http://www.imfdb.org/wiki/Batman_%26_Robin, Batman & Robin,,,
http://www.imfdb.org/wiki/Batman_(1989), Batman (1989),,,
http://www.imfdb.org/wiki/Batman_Begins, Batman Begins,,,
http://www.imfdb.org/wiki/Batman_Forever, Batman Forever,,,
http://www.imfdb.org/wiki/Batman_v_Superman:_Dawn_of_Justice, Batman v Superman: Dawn of Justice,,,
http://www.imfdb.org/wiki/Battle:_Los_Angeles, Battle: Los Angeles,,,
http://www.imfdb.org/wiki/Battleship_(2012), Battleship (2012),,,
"http://www.imfdb.org/wiki/Baytown_Outlaws,_The", Baytown Outlaws, The,,
http://www.imfdb.org/wiki/Beachhead, Beachhead,,,
"http://www.imfdb.org/wiki/Beast_Stalker,_The", Beast Stalker, The,,
http://www.imfdb.org/wiki/Behind_Enemy_Lines, Behind Enemy Lines,,,
http://www.imfdb.org/wiki/Behind_Enemy_Lines:_Colombia, Behind Enemy Lines: Colombia,,,
http://www.imfdb.org/wiki/Belly_of_the_Beast, Belly of the Beast,,,
"http://www.imfdb.org/wiki/Berlin_File,_The", Berlin File, The,,
http://www.imfdb.org/wiki/Best_of_the_Best_3:_No_Turning_Back, Best of the Best 3: No Turning Back,,,
http://www.imfdb.org/wiki/Beyond_Rangoon, Beyond Rangoon,,,
http://www.imfdb.org/wiki/Beyond_Valkyrie:_Dawn_of_the_Fourth_Reich, Beyond Valkyrie: Dawn of the Fourth Reich,,,
http://www.imfdb.org/wiki/Big_Game_(2014), Big Game (2014),,,
"http://www.imfdb.org/wiki/Big_Hit,_The", Big Hit, The,,
"http://www.imfdb.org/wiki/Big_Racket,_The", Big Racket, The,,
http://www.imfdb.org/wiki/Big_Trouble_in_Little_China, Big Trouble in Little China,,,
http://www.imfdb.org/wiki/Biggles:_Adventures_in_Time, Biggles: Adventures in Time,,,
http://www.imfdb.org/wiki/Billion_Dollar_Brain, Billion Dollar Brain,,,
http://www.imfdb.org/wiki/Black_%26_White_Episode_1:_The_Dawn_of_Assault, Black & White Episode 1: The Dawn of Assault,,,
http://www.imfdb.org/wiki/Black_and_White, Black and White,,,
http://www.imfdb.org/wiki/Black_Dawn, Black Dawn,,,
http://www.imfdb.org/wiki/Black_Dog, Black Dog,,,
http://www.imfdb.org/wiki/Black_Eagle, Black Eagle,,,
http://www.imfdb.org/wiki/Black_Panther, Black Panther,,,
http://www.imfdb.org/wiki/Blackjack, Blackjack,,,
http://www.imfdb.org/wiki/Blackthorn, Blackthorn,,,
http://www.imfdb.org/wiki/Blade, Blade,,,
http://www.imfdb.org/wiki/Blade_II, Blade II,,,
http://www.imfdb.org/wiki/Blade:_Trinity, Blade: Trinity,,,
http://www.imfdb.org/wiki/Blastfighter, Blastfighter,,,
http://www.imfdb.org/wiki/Blind_Fury, Blind Fury,,,
http://www.imfdb.org/wiki/Blitz, Blitz,,,
http://www.imfdb.org/wiki/Blood_and_Bone, Blood and Bone,,,
http://www.imfdb.org/wiki/Blood_Brothers_(2007), Blood Brothers (2007),,,
http://www.imfdb.org/wiki/Blood:_The_Last_Vampire, Blood: The Last Vampire,,,
http://www.imfdb.org/wiki/Bloodsport, Bloodsport,,,
http://www.imfdb.org/wiki/Blue_Arrow_(Golubaya_strela), Blue Arrow (Golubaya strela),,,
http://www.imfdb.org/wiki/Blue_Thunder, Blue Thunder,,,
http://www.imfdb.org/wiki/Blue_Tiger, Blue Tiger,,,
http://www.imfdb.org/wiki/Boiling_Point, Boiling Point,,,
"http://www.imfdb.org/wiki/Book_of_Eli,_The", Book of Eli, The,,
"http://www.imfdb.org/wiki/Boondock_Saints_II:_All_Saints_Day,_The", Boondock Saints II: All Saints Day, The,,
"http://www.imfdb.org/wiki/Boondock_Saints,_The", Boondock Saints, The,,
http://www.imfdb.org/wiki/Border_Cop, Border Cop,,,
http://www.imfdb.org/wiki/Born_by_Revolution:_Assault_(Rozhdyonnaya_revolyutsiey:_Napadenie), Born by Revolution: Assault (Rozhdyonnaya revolyutsiey: Napadenie),,,
http://www.imfdb.org/wiki/Born_by_Revolution:_Exam_(Rozhdyonnaya_revolyutsiey:_Ekzamen), Born by Revolution: Exam (Rozhdyonnaya revolyutsiey: Ekzamen),,,
http://www.imfdb.org/wiki/Born_by_Revolution:_Hard_Autumn_(Rozhdyonnaya_revolyutsiey:_Trudnaya_osen), Born by Revolution: Hard Autumn (Rozhdyonnaya revolyutsiey: Trudnaya osen),,,
http://www.imfdb.org/wiki/Born_by_Revolution:_On_Fire_(Rozhdyonnaya_revolyutsiey:_V_ogne), Born by Revolution: On Fire (Rozhdyonnaya revolyutsiey: V ogne),,,
http://www.imfdb.org/wiki/Born_by_Revolution:_On_the_Night_of_the_20th_(Rozhdyonnaya_revolyutsiey:_V_noch_na_20-e), Born by Revolution: On the Night of the 20th (Rozhdyonnaya revolyutsiey: V noch na 20-e),,,
http://www.imfdb.org/wiki/Born_by_Revolution:_Six_Days_(Rozhdyonnaya_revolyutsiey:_Shest_dney), Born by Revolution: Six Days (Rozhdyonnaya revolyutsiey: Shest dney),,,
http://www.imfdb.org/wiki/Born_by_Revolution:_The_Last_Meeting_(Rozhdyonnaya_revolyutsiey:_Poslednyaya_vstrecha), Born by Revolution: The Last Meeting (Rozhdyonnaya revolyutsiey: Poslednyaya vstrecha),,,
http://www.imfdb.org/wiki/Born_by_Revolution:_Turnskins_(Rozhdyonnaya_revolyutsiey:_Oborotni), Born by Revolution: Turnskins (Rozhdyonnaya revolyutsiey: Oborotni),,,
http://www.imfdb.org/wiki/Born_by_Revolution:_We_Will_Help_You_(Rozhdyonnaya_revolyutsiey:_My_pomozhem_tebe), Born by Revolution: We Will Help You (Rozhdyonnaya revolyutsiey: My pomozhem tebe),,,
http://www.imfdb.org/wiki/Born_to_Raise_Hell, Born to Raise Hell,,,
http://www.imfdb.org/wiki/Borsalino, Borsalino,,,
http://www.imfdb.org/wiki/Borsalino_and_Co., Borsalino and Co.,,,
"http://www.imfdb.org/wiki/Boss,_The", Boss, The,,
http://www.imfdb.org/wiki/Bounty_Hunters, Bounty Hunters,,,
http://www.imfdb.org/wiki/Bounty_Hunters_2:_Hardball, Bounty Hunters 2: Hardball,,,
"http://www.imfdb.org/wiki/Bourne_Identity,_The_(1988)", Bourne Identity, The (1988),,
"http://www.imfdb.org/wiki/Bourne_Identity,_The_(2002)", Bourne Identity, The (2002),,
"http://www.imfdb.org/wiki/Bourne_Legacy,_The", Bourne Legacy, The,,
"http://www.imfdb.org/wiki/Bourne_Supremacy,_The", Bourne Supremacy, The,,
"http://www.imfdb.org/wiki/Bourne_Ultimatum,_The", Bourne Ultimatum, The,,
http://www.imfdb.org/wiki/Braddock:_Missing_in_Action_III, Braddock: Missing in Action III,,,
http://www.imfdb.org/wiki/Brannigan, Brannigan,,,
http://www.imfdb.org/wiki/Bravo_V, Bravo V,,,
"http://www.imfdb.org/wiki/Bread,_Gold_and_the_Nagant_Revolver_(Khleb,_zoloto,_nagan)", Bread, Gold and the Nagant Revolver (Khleb, zoloto, nagan)
http://www.imfdb.org/wiki/Breaker!_Breaker!, Breaker! Breaker!,,,
http://www.imfdb.org/wiki/Breaking_News, Breaking News,,,
http://www.imfdb.org/wiki/Breakout, Breakout,,,
"http://www.imfdb.org/wiki/Brest_Fortress_(Brestskaya_Krepost),_The", Brest Fortress (Brestskaya Krepost), The,,
http://www.imfdb.org/wiki/Brick_Mansions, Brick Mansions,,,
"http://www.imfdb.org/wiki/Bridges_at_Toko-Ri,_The", Bridges at Toko-Ri, The,,
http://www.imfdb.org/wiki/Bright_(2017), Bright (2017),,,
http://www.imfdb.org/wiki/Broken_Arrow_(1996), Broken Arrow (1996),,,
http://www.imfdb.org/wiki/Buffet_Froid, Buffet Froid,,,
http://www.imfdb.org/wiki/Bukit_Kepong, Bukit Kepong,,,
http://www.imfdb.org/wiki/Bullet_(2014), Bullet (2014),,,
http://www.imfdb.org/wiki/Bullet_to_the_Head, Bullet to the Head,,,
http://www.imfdb.org/wiki/Bulletproof_(1988), Bulletproof (1988),,,
http://www.imfdb.org/wiki/Bulletproof_(1996), Bulletproof (1996),,,
"http://www.imfdb.org/wiki/Burglars,_The_(Le_casse)", Burglars, The (Le casse),,
http://www.imfdb.org/wiki/Captain_America_(1990), Captain America (1990),,,
http://www.imfdb.org/wiki/Captain_America:_Civil_War, Captain America: Civil War,,,
